,job_id,url_logo,company_name,location,position,industry,min_company_size,max_company_size,job_desc,posted
1010,3069251,https://siva.jsstatic.com/id/25108/images/logo/25108_logo_0.jpg,PT Sinar Cemaramas Abadi,"Sidoarjo (Jawa Timur), Surabaya (Jawa Timur)",Manager HRDGA,Personalia,51,200," 
Tugas dan Tanggung Jawab :

Membuat system HR yang efektif dan efisien
Bertanggung jawab terhadap pelaksaan rekruitmen karyawan
Membuat kontrak kerja karyawan
Mengontrol dan mengevaluasi peraturan perusahaan
Mengontrol pelaksanaan SOP dan melakukan pengembangan
Bertanggung jawab terhadap hal yang berhubungan dengan absensi, perhitungan gaji, bonus dan tunjangan.
Melakukan tindakan disipliner pada karyawan yang melanggar peraturan atau kebijakan  perusahaan.

 
Persyaratan :

Minimum pendidikan S1 Psikologi/Hukum
Memiliki pengalaman HRDGA minimal 5 thn
Memahami sistem HR dan Payroll
Memahami peraturan ketenagakerjaan, BPJS, PPH21 dan implementasinya
Memahami tentang perijinan
Memiliki jiwa kepemimpinan, komunikatif, tegas, berani dan bertanggung jawab

 

PT. Sinar Cemaramas Abadi mulai beroperasi sejak tahun 1992 yang berpusat di Surabaya dan berkantor cabang di Jakarta. PT Sinar Cemaramas Abadi merupakan perusahaan distributor tunggal di Indonesia kimia spesialis untuk Electroplating dari RIAG AHC Group - Switzerland. Perusahaaan kami tumbuh pesat berlandaskan komitmen
“harga yang kompetitif serta kualitas produk dan after-sales service adalah tujuan utama kami”.
 

Kunjungi kami di www.sinarcemaramasabadi.co.id
 
Benefit :

Monthly Incentive : Berdasarkan kinerja pribadi
Annual Bonus : Berdasarkan kinerja perusahaan & pribadi
Allowances : Termasuk tunjangan kesehatan dan tunjungan tepat waktu
Full Employment : Status kepegawaian tetap & full time
6 Working Day a Week : Bekerja 6 hari dalam seminggu, senin hingga sabtu

Hanya jika anda memenuhi criteria, ACTION sekarang juga!
 
Ingat untuk menulis  Manager HRDGA  pada judul email anda!


 ",23/09/19
1011,3069250,https://siva.jsstatic.com/id/60487/images/logo/60487_logo_0_739517.jpg,PT Pratama Transindo,Bandung (Jawa Barat) - Jalan Soekarno Hatta No. 471 Bandung,Graphic Designer Bandung,Seni/Desain Kreatif,51,200," Kualifikasi:

Usia maksimal 27 tahun.
Pendidikan minimal D3 Desain Komunikasi Visual.
Menguasai program desain minimal Adobe Photoshop dan Illustrator.
Menguasai typhography dan layout-ing.
Memiliki pengalaman sebagai desainer grafis minimal 1 tahun.
Inisiatif, dapat bekerja dengan waktu yang efektif dan efisien, dan mampu menyelesaikannya sesuai target.
Kreatif, teliti, cekatan, cepat tanggap, paham dalam perancangan website, iklan produk, serta menguasai sosial media.
Siap bekerja lapangan.
Fresh graduate dipersilakan melamar.

Job Description :

Membuat, merancang, dan mengelola desain website, iklan (branding product), dan sosial media perusahaan.
Menjalin kerja sama dengan EO untuk pameran dan launching produk.

Kandidat dapat mengirimkan lamaran dan portfolio langsung ke:
rekrutmensiloam.motor(at)gmail(dot)com dengan subjek: Graphic Designer Bandung 
atau ke:
Jl. Soekarno Hatta No. 471, Bandung (Siloam Motor) ",23/09/19
1012,3069248,https://siva.jsstatic.com/id/15649/images/logo/15649_logo_0_629071.jpg,Gunawangsa Group,Surabaya (Jawa Timur),MARKETING KARAOKE & ENTERTAINMENT CENTRE,Pemasaran/Pengembangan Bisnis,51,200," 
Deskripsi Pekerjaan:
 

Membuat report harian/mingguan/bulanan kegiatan marketing


Membuat dan menganalisa laporan mingguan dan bulanan penjualan serta mempertanggung jawabkannya
Memiliki jaringan luas baik instansi pemerintah dan perusahaan swasta
follow up customer yang akan membuat event di Anang Karaoke
Malakukan flyering dan promosi melalui berbagai media baik cetak maupun digital
Melakukan strategi marketing yang inovatif
Membangun dan menjaga hubungan kerjasama dengan perusahaan media/ Event Organizer
Melakukan koordinasi dengan departmen lain agar event berjalan lancar
Bertanggung jawab dan mengevaluasi atas pencapaian target marketing
Memiliki jaringan dan wawasan yang luas, kemampuan negosiasi dan management
Melakukan riset pasar agar tetap memberikan pelayanan yang baik

 
 
Kualifikasi:

Usia Maksimal 30 Tahun
Pendidikan Minimal D3 Segala Jurusan
Pengalaman Minimal 2 Tahun Sebagai Marketing di perusahaan bidang Karaoke/ Entertainment 
Disiplin, tanggung jawab, Jujur, Inisiatif, komunikatif dan mempunyai presentation skill
Target Oriented
Memiliki Koneksi Luas
Bisa bekerja secara individu maupun team
Penempatan di Surabaya

 
 
 ",23/09/19
1013,3069247,https://siva.jsstatic.com/id/19228/images/logo/19228_logo_0_74207.jpg,PT Shape-Up Indonesia,Jakarta Utara (Jakarta Raya),Dokter (Kelapa Gading),Dokter/Diagnosa,51,200," 
Tugas & Tanggung Jawab:

Melakukan konsultasi kepada pasien
Meresepkan obat sesuai dengan SOP yang berlaku
Memonitor dan melaporkan problem dan kemajuan program pasien
Melakukan tindakan treatment/terapi sesuai dengan kebutuhan pasien & klinik

 
Kualifikasi:

Pendidikan profesi kedokteran
Terbuka untuk fresh graduated
Memiliki STR Kedokteran yang valid & aktif
Memiliki surat rekomendasi dari IDI (Ikatan Dokter Indonesia)
Memiliki kemampuan komunikasi dan interpersonal yang baik
Mampu bekerja sama dalam tim maupun individu 
Bersedia bekerja dari hari Senin sampai dengan hari Minggu (lima hari kerja)
Penempatan : Kelapa Gading 

 
Surat lamaran dan CV dapat dikirimkan :
PT. Shape Up Indonesia
Klinik lightHOUSE
Jl. Wolter Monginsidi No.75, Kebayoran Baru
Jakarta Selatan -12170
 ",23/09/19
1014,3069246,https://siva.jsstatic.com/id/160252/images/logo/160252_logo_0_583084.jpg,PT Meraseti Logistik Indonesia,Jakarta Raya - Sunter,Manager Stevedoring,Logistik/Jaringan,51,200," 
Menyiapkan dokumen system mutu sesuai persyaratan ISO, Peraturan Perusahaan dan Undang – undang yang berlaku di bidang keuangan sebelum diperiksa oleh Direktur.
Memastikan prosedur – prosedur mutu dan instansi kerja di jajarannya diimplementasikan efektif.
Menyiapkan SPK bongkar muat/sebelum ditandatangani Direktur.
Menyiapkan skema, prasarana dan sumber daya manusia untuk kepentingan operasi termasuk Operation Planning.
Membuat laporan bulanan kegiatan operasi.
Menjamin informasi perubahan rencana operasi sampai kepada bagian terkait.
Efektivitas, identifikasi, dan penelusuran cargo.
Terselenggaranya perencanaan pelaksanaan kegiatan bongkar muat, cargodoring, penumpukan cargo, receiving/delivery terkendali.
Terselenggaranya perencanaan pelaksanaan preventive maintenance, perbaikan atas kerusakan sarana dan prasarana.
Menjamin tersedianya catatan mutu yang secara dokumentasi di jajarannya (dan menandatanganinya).

Job Requirement:

Memiliki jiwa Leadership yang baik
Memiliki pengetahuan di dunia bongkar muat dan dunia logistik
Menguasai komputer
Mampi berkomuniasi dengan Bahasa inggris
Pendidikan minimal S1 atau AMT II
Bertanggung jawab atas kegiatan operasional
Bersedia ditempatkan di kantor cabang Cilegon
 ",23/09/19
1015,3069245,https://siva.jsstatic.com/id/26207/images/logo/26207_logo_0_386722.jpg,PT Masa Lestari Husada,Jakarta Utara (Jakarta Raya) - Kelapa Gading,Content Creator,Jurnalis/Editor,201,500," Job Description

Merencanakan dan merancang konten untuk situs web dan media sosial perusahaan
Melakukan photo editing dan video editing dasar terhadap konten yang diambil
Bertanggung jawab terhadap proses pembuatan konten dan pengambilan gambar sesuai tujuan konten yang diinginkan perusahaan
Melakukan posting konten dan promosi kegiatan perusahaan di semua situs web dan media sosial perusahaan
Mengelola, mengawasi, dan mengevaluasi konten yang telah ditayangkan di situs web dan media sosial perusahaan

 
Job Requirement

Usia maksimal 28 tahun
Freshgraduate dipersilakan untuk melamar
Minimal lulusan S1 di bidang Desain Komunikasi Visual / Desain Grafis / Seni / Komunikasi / Multimedia Kreatif atau jurusan relevan lainnya
Menguasai teknik fotografi
Mampu menggunakan aplikasi pengolah gambar, seperti adobe photoshop, PicsArt, adobe illustrator, dll
Mampu menggunakan aplikasi pengolah video, seperti adobe preimere, corel video studio, dll
Memiliki kendaraan pribadi (motor / mobil) dan bersedia untuk ditugaskan ke luar kota.
Lebih disenangi yang memiliki pengalaman mengelola vlog dan membuat poster / banner
 ",23/09/19
1016,3069225,https://siva.jsstatic.com/id/9767/images/logo/9767_logo_0_89936.png,PT Salam Pacific Indonesia Lines,"Jawa Timur - Lamongan,  Jawa Timur",Supervisor Painting (Lamongan Area),Lainnya/Kategori tidak tersedia,2001,5000, Minimal D3/D4 Teknik PerkapalanMempunyai serifikat marine coatingBerpengalaman min 2 tahun dalam bidang Blasting & PaintingBersedia ditempatkan di LamonganKirimkan lamaran anda dengan subject Lamaran Kerja_Nama_PSPV (contoh : Lamaran Kerja_Richard_PSPV)Informasi lebih lanjut silahkan menghubungi (0322) 662129 ,23/09/19
1017,3069244,https://siva.jsstatic.com/id/152552/images/logo/152552_logo_0_129954.png,PT Oyo Rooms Indonesia,"Banyuwangi (Jawa Timur), Jember (Jawa Timur)","Sr Business Development - All around Banyuwangi, Jember, Lumajang",Pemasaran/Pengembangan Bisnis,2001,5000," 
Requirements:

5+ years of high-quality experience in sales, business development, account management or partnerships.
Proven experience in leadership or managing teams.
Strong numerical and analytic skills as well as ability to structure complex commercial arrangements.
Can join immediately.
Ready to be placed in Banyuwangi, Jember, Lumajang, Situbondo, Bondowoso, all around

 

Responsibilities:

Plan & oversee business development efforts for OYO Indonesia in assigned areas/clusters with a goal to on-board high-quality budget hotels on to OYO network.
Identify new hotels that meet OYO standards in terms of location, pricing, infrastructure quality, owner willingness etc. and pitch OYO’s partnership proposal.
Negotiate OYO’s commercial agreement with interested hotels.
Strengthen relationship with existing hotel partners & other relevant stakeholders.
Work closely with revenue management team to drive topline for the partner hotel.
Collaborate with other teams in OYO such as operations, marketing, pricing, customer support, finance etc. to ensure smooth functioning of hotels on day-to-day basis.
Manage business development team members in order to reach acquisition targets.


 ",23/09/19
1018,3069242,https://siva.jsstatic.com/id/22884/images/logo/22884_logo_0_6986506.jpg,PT Golden Great Borneo,Jakarta Utara (Jakarta Raya) - Pluit Selatan,Account Manager,Pemasaran/Pengembangan Bisnis,201,500," 
Kandidat harus memiliki setidaknya Gelar Sarjana di Pemasaran atau setara dibagian Media, MarCom
Setidaknya memiliki 3-5 tahun pengalaman dalam bidang Periklanan.
Lebih disukai Manajer/Asisten Manajer khusus dalam Pemasaran/Pengembangan Bisnis atau setara.
Mampu berkomunikasi dengan baik
Mempunyai jiwa Leadership
Mampu Berbahasa inggris dan mandarin dengan Baik
Memiliki bisnis jaringan yang bagus dengan Agensi Media Iklan
Memiliki Kemapuan Dalam Pengambilan Keputusan
Siap ditempatkan di anak perusahaan PT GOLDEN GREAT BORNEO
 ",23/09/19
1019,3069241,https://siva.jsstatic.com/id/66596/images/logo/66596_logo_0_593395.jpg,PT Gita Lestari Karya,Jakarta Selatan (Jakarta Raya) - jakarta,Onboarding Facilitator,Penelitian & Pengembangan,2001,5000," 
Job Description: 


Preparing onboarding/evaluation/training packs for new team members and performing onboarding checklists
Generating & implementing new material/curriculum/SOP
Assessing/Updating & implementing existing/new material 
Responsible for handling administration of training material 
Auditing of onboarding implementation in operations
Training new recruits and making them feel welcomed


Requirements: 


Minimal diploma degree in related field or extensive experience in an on boarding/training role
Min 2 yrs in on boarding/training position in a related field 
Fluent in both written & spoken English 
Computer literate with high proficiency in Ms. Office
Outgoing personality/ Public speaking skills required.
Excellent communication skills
Organised, multitask and able to meet deadlines


 ",23/09/19
1020,3069248,https://siva.jsstatic.com/id/15649/images/logo/15649_logo_0_629071.jpg,Gunawangsa Group,Surabaya (Jawa Timur),MARKETING KARAOKE & ENTERTAINMENT CENTRE,Pemasaran/Pengembangan Bisnis,51,200," 
Deskripsi Pekerjaan:
 

Membuat report harian/mingguan/bulanan kegiatan marketing


Membuat dan menganalisa laporan mingguan dan bulanan penjualan serta mempertanggung jawabkannya
Memiliki jaringan luas baik instansi pemerintah dan perusahaan swasta
follow up customer yang akan membuat event di Anang Karaoke
Malakukan flyering dan promosi melalui berbagai media baik cetak maupun digital
Melakukan strategi marketing yang inovatif
Membangun dan menjaga hubungan kerjasama dengan perusahaan media/ Event Organizer
Melakukan koordinasi dengan departmen lain agar event berjalan lancar
Bertanggung jawab dan mengevaluasi atas pencapaian target marketing
Memiliki jaringan dan wawasan yang luas, kemampuan negosiasi dan management
Melakukan riset pasar agar tetap memberikan pelayanan yang baik

 
 
Kualifikasi:

Usia Maksimal 30 Tahun
Pendidikan Minimal D3 Segala Jurusan
Pengalaman Minimal 2 Tahun Sebagai Marketing di perusahaan bidang Karaoke/ Entertainment 
Disiplin, tanggung jawab, Jujur, Inisiatif, komunikatif dan mempunyai presentation skill
Target Oriented
Memiliki Koneksi Luas
Bisa bekerja secara individu maupun team
Penempatan di Surabaya

 
 
 ",23/09/19
1021,3069247,https://siva.jsstatic.com/id/19228/images/logo/19228_logo_0_74207.jpg,PT Shape-Up Indonesia,Jakarta Utara (Jakarta Raya),Dokter (Kelapa Gading),Dokter/Diagnosa,51,200," 
Tugas & Tanggung Jawab:

Melakukan konsultasi kepada pasien
Meresepkan obat sesuai dengan SOP yang berlaku
Memonitor dan melaporkan problem dan kemajuan program pasien
Melakukan tindakan treatment/terapi sesuai dengan kebutuhan pasien & klinik

 
Kualifikasi:

Pendidikan profesi kedokteran
Terbuka untuk fresh graduated
Memiliki STR Kedokteran yang valid & aktif
Memiliki surat rekomendasi dari IDI (Ikatan Dokter Indonesia)
Memiliki kemampuan komunikasi dan interpersonal yang baik
Mampu bekerja sama dalam tim maupun individu 
Bersedia bekerja dari hari Senin sampai dengan hari Minggu (lima hari kerja)
Penempatan : Kelapa Gading 

 
Surat lamaran dan CV dapat dikirimkan :
PT. Shape Up Indonesia
Klinik lightHOUSE
Jl. Wolter Monginsidi No.75, Kebayoran Baru
Jakarta Selatan -12170
 ",23/09/19
1022,3069246,https://siva.jsstatic.com/id/160252/images/logo/160252_logo_0_583084.jpg,PT Meraseti Logistik Indonesia,Jakarta Raya - Sunter,Manager Stevedoring,Logistik/Jaringan,51,200," 
Menyiapkan dokumen system mutu sesuai persyaratan ISO, Peraturan Perusahaan dan Undang – undang yang berlaku di bidang keuangan sebelum diperiksa oleh Direktur.
Memastikan prosedur – prosedur mutu dan instansi kerja di jajarannya diimplementasikan efektif.
Menyiapkan SPK bongkar muat/sebelum ditandatangani Direktur.
Menyiapkan skema, prasarana dan sumber daya manusia untuk kepentingan operasi termasuk Operation Planning.
Membuat laporan bulanan kegiatan operasi.
Menjamin informasi perubahan rencana operasi sampai kepada bagian terkait.
Efektivitas, identifikasi, dan penelusuran cargo.
Terselenggaranya perencanaan pelaksanaan kegiatan bongkar muat, cargodoring, penumpukan cargo, receiving/delivery terkendali.
Terselenggaranya perencanaan pelaksanaan preventive maintenance, perbaikan atas kerusakan sarana dan prasarana.
Menjamin tersedianya catatan mutu yang secara dokumentasi di jajarannya (dan menandatanganinya).

Job Requirement:

Memiliki jiwa Leadership yang baik
Memiliki pengetahuan di dunia bongkar muat dan dunia logistik
Menguasai komputer
Mampi berkomuniasi dengan Bahasa inggris
Pendidikan minimal S1 atau AMT II
Bertanggung jawab atas kegiatan operasional
Bersedia ditempatkan di kantor cabang Cilegon
 ",23/09/19
1023,3069245,https://siva.jsstatic.com/id/26207/images/logo/26207_logo_0_386722.jpg,PT Masa Lestari Husada,Jakarta Utara (Jakarta Raya) - Kelapa Gading,Content Creator,Jurnalis/Editor,201,500," Job Description

Merencanakan dan merancang konten untuk situs web dan media sosial perusahaan
Melakukan photo editing dan video editing dasar terhadap konten yang diambil
Bertanggung jawab terhadap proses pembuatan konten dan pengambilan gambar sesuai tujuan konten yang diinginkan perusahaan
Melakukan posting konten dan promosi kegiatan perusahaan di semua situs web dan media sosial perusahaan
Mengelola, mengawasi, dan mengevaluasi konten yang telah ditayangkan di situs web dan media sosial perusahaan

 
Job Requirement

Usia maksimal 28 tahun
Freshgraduate dipersilakan untuk melamar
Minimal lulusan S1 di bidang Desain Komunikasi Visual / Desain Grafis / Seni / Komunikasi / Multimedia Kreatif atau jurusan relevan lainnya
Menguasai teknik fotografi
Mampu menggunakan aplikasi pengolah gambar, seperti adobe photoshop, PicsArt, adobe illustrator, dll
Mampu menggunakan aplikasi pengolah video, seperti adobe preimere, corel video studio, dll
Memiliki kendaraan pribadi (motor / mobil) dan bersedia untuk ditugaskan ke luar kota.
Lebih disenangi yang memiliki pengalaman mengelola vlog dan membuat poster / banner
 ",23/09/19
1024,3069225,https://siva.jsstatic.com/id/9767/images/logo/9767_logo_0_89936.png,PT Salam Pacific Indonesia Lines,"Jawa Timur - Lamongan,  Jawa Timur",Supervisor Painting (Lamongan Area),Lainnya/Kategori tidak tersedia,2001,5000, Minimal D3/D4 Teknik PerkapalanMempunyai serifikat marine coatingBerpengalaman min 2 tahun dalam bidang Blasting & PaintingBersedia ditempatkan di LamonganKirimkan lamaran anda dengan subject Lamaran Kerja_Nama_PSPV (contoh : Lamaran Kerja_Richard_PSPV)Informasi lebih lanjut silahkan menghubungi (0322) 662129 ,23/09/19
1025,3069244,https://siva.jsstatic.com/id/152552/images/logo/152552_logo_0_129954.png,PT Oyo Rooms Indonesia,"Banyuwangi (Jawa Timur), Jember (Jawa Timur)","Sr Business Development - All around Banyuwangi, Jember, Lumajang",Pemasaran/Pengembangan Bisnis,2001,5000," 
Requirements:

5+ years of high-quality experience in sales, business development, account management or partnerships.
Proven experience in leadership or managing teams.
Strong numerical and analytic skills as well as ability to structure complex commercial arrangements.
Can join immediately.
Ready to be placed in Banyuwangi, Jember, Lumajang, Situbondo, Bondowoso, all around

 

Responsibilities:

Plan & oversee business development efforts for OYO Indonesia in assigned areas/clusters with a goal to on-board high-quality budget hotels on to OYO network.
Identify new hotels that meet OYO standards in terms of location, pricing, infrastructure quality, owner willingness etc. and pitch OYO’s partnership proposal.
Negotiate OYO’s commercial agreement with interested hotels.
Strengthen relationship with existing hotel partners & other relevant stakeholders.
Work closely with revenue management team to drive topline for the partner hotel.
Collaborate with other teams in OYO such as operations, marketing, pricing, customer support, finance etc. to ensure smooth functioning of hotels on day-to-day basis.
Manage business development team members in order to reach acquisition targets.


 ",23/09/19
1026,3069243,https://siva.jsstatic.com/id/13637/images/logo/13637_logo_0.jpg,PT. USM CORP INDONESIA,Tangerang (Banten),SECRETARY,Sekretaris,50,99999," REQUIREMENTS :

University Graduate
Fluent English & Computer Skill
Age 18 – 27 years
Smart and fast Learner
Salary depend on ability

 
TUGAS PEKERJAAN :

 

Menyediakan segala kebutuhan atasan baik untuk meeting, perjalanan dinas dan appointment baik dengan karyawan maupun dengan rekan bisnis
Melakukan tugas korespondensi sesuai dengan perintah atasan
Melakukan follow up para customer
Melakukan filling seluruh dokumen perusahaan
Menyampaikan pengumuman, berita, update kepada staff lain
Siap menerima dan mengerjakan tugas2 lain dari atasan

 ",23/09/19
1027,3069232,https://siva.jsstatic.com/id/206875/images/logo/206875_logo_0_301448.jpg,PT. ANEKA TEKNIK SOLUSINDO,Jakarta Selatan (Jakarta Raya) - Tebet,Software Engineering,Teknik Elektro,0,0," PROGRAMMER / SOFTWARE ENGINEER

Job Description:
1. Creates and modifies computer programs by converting project requirements into code
2. Confirms project requirements by reviewing program objective, input data, and output requirement with analyst, supervisor and client
3. Arranges project requirements in programming sequence by analyzing requirements, preparing a work flow chart and diagram using knowledge of computer capabilities, subject matter, programming language and logic
4. Encodes project requirements by converting work flow information into computer language
5. Programs the computer by entering coded information
6. Confirms program operation by conducting test, modifying program sequence and or codes
7. Prepares references for users by writing operating instruction
8. Maintains historical records by documenting program development and revisions
9. Maintains client confidence and protects operations by keeping information confidential
10. Ensures operation of equipment by following manufacturer’s instructions, troubleshooting malfunctions, calling for repairs, evaluating new equipment and techniques

Job Requirement:
1. Bachelor’s Degree/Post graduate Diploma/Professional Degree in Engineering (Electrical/Electronic) or its equivalent
2. At least 3 year(s) of working experience in the related field is required for this position
3. Required skill(s): MS Office, AutoCAD, Omron CX One PLC, Protocol Programming, Microsoft Visual Studio C# Programming, C++, HMI Programming
4. Preferably Senior Executive specialized in Engineering – Electronics/Communication or equivalent
5. Positive thinking, self-motivation, maturity, responsibility, and the ability to work independently ",23/09/19
1028,3069242,https://siva.jsstatic.com/id/22884/images/logo/22884_logo_0_6986506.jpg,PT Golden Great Borneo,Jakarta Utara (Jakarta Raya) - Pluit Selatan,Account Manager,Pemasaran/Pengembangan Bisnis,201,500," 
Kandidat harus memiliki setidaknya Gelar Sarjana di Pemasaran atau setara dibagian Media, MarCom
Setidaknya memiliki 3-5 tahun pengalaman dalam bidang Periklanan.
Lebih disukai Manajer/Asisten Manajer khusus dalam Pemasaran/Pengembangan Bisnis atau setara.
Mampu berkomunikasi dengan baik
Mempunyai jiwa Leadership
Mampu Berbahasa inggris dan mandarin dengan Baik
Memiliki bisnis jaringan yang bagus dengan Agensi Media Iklan
Memiliki Kemapuan Dalam Pengambilan Keputusan
Siap ditempatkan di anak perusahaan PT GOLDEN GREAT BORNEO
 ",23/09/19
1029,3069241,https://siva.jsstatic.com/id/66596/images/logo/66596_logo_0_593395.jpg,PT Gita Lestari Karya,Jakarta Selatan (Jakarta Raya) - jakarta,Onboarding Facilitator,Penelitian & Pengembangan,2001,5000," 
Job Description: 


Preparing onboarding/evaluation/training packs for new team members and performing onboarding checklists
Generating & implementing new material/curriculum/SOP
Assessing/Updating & implementing existing/new material 
Responsible for handling administration of training material 
Auditing of onboarding implementation in operations
Training new recruits and making them feel welcomed


Requirements: 


Minimal diploma degree in related field or extensive experience in an on boarding/training role
Min 2 yrs in on boarding/training position in a related field 
Fluent in both written & spoken English 
Computer literate with high proficiency in Ms. Office
Outgoing personality/ Public speaking skills required.
Excellent communication skills
Organised, multitask and able to meet deadlines


 ",23/09/19
1030,3069239,https://siva.jsstatic.com/id/11173/images/logo/11173_logo_0_96025.png,I CAN READ,Lampung - Jl. Sudirman,Customer Service Officer - LAMPUNG,Pelayanan Pelanggan,51,200," URGENTLY REQUIRED

We are seeking for qualified candidate to fill a position as:
 
Customer Service Officer
 
JOB DESCRIPTION 

Oversee the administration, operations and management of the Learning Centre.
Responsible for target selling centre
Responsible for the growth and overall profitability of the Learning Centre. 
Create a warm and comfortable environment for students and parents.
Maintain a clean and conducive to learning environment.
Ensure safety and care for students.
Schedule classes and timetable. 
Attend, respond and manage customer enquiries and requests.
Provide excellent customer service to parents and students.
Manage expectations of parents and students.
Front desk and administrative duties. 
Responsible for maintaining professional standards of the Learning Centre as determined by HQ

Requirement

Candidate should possess at least a Diploma, Advanced/Higher/Graduate Diploma (any field)
Have  1 - 2 year experience 
Candidate should have Good Selling
Max. 30 years Old
Fun and joyfull work environment
Reading - Speaking - Writing - Listening in English
Excellent computer skills and MS Office proficient


If you feel that you can meet the qualification and up to the challenge, please send your complete application (application letter, resume, expected salary, and any related supporting documents) and current color photograph at size 4 x 6 cm by using
 
Work Location :
Jl. Jend. Sudirman Rawa Laut Enggal Lampung 35127 - (Depan toko roti Sheeren)
 
 ",23/09/19
1031,3069238,https://siva.jsstatic.com/id/53158/images/logo/53158_logo_0_7644049.jpg,PT Hanatekindo Mulia Abadi,Jakarta Raya,Sekretaris Direksi,Sekretaris,50,99999," 
Spesifikasi :
 

Usia 25 – 40 tahun
Pendidikan D3 / S1, diutamakan jurusan Sekretaris
Pengalaman sebagai Sekretaris Direksi Minimal 5 Tahun
Berpenampilan Menarik, Jujur, terbiasa multitasking, disiplin dan cekatan.
Memiliki kemampuan komunikasi yang baik dan detail oriented
Memiliki kemampuan analisa dan Siap bekerja di bawah tekanan
Computer literate : manguasai Microsoft Office, Word, Excel dan Power Point
Bisa berbahasa inggris (lisan dan tulisan)
Memiliki human relation skills

 
Job Desc :
 

Menjalankan tugas kesertariatan seperti surat menyurat dan email serta pengarsipan dokumen.
Mampu menjadwal meeting Direksi dengan baik dan terorganisir
Membantu dan menyiapkan segala kebutuhan Direksi
Membuat dan follow up notulen meeting
Bertindak sebagai penghubung untuk meneruskan informasi dari direksi kepada relasi dan atau sebaliknya.
Mengurus tiket dan akomodasi untuk Direksi dan tamu
Mengupayakan kelancaran pelaksanaan angenda kegiatan Direksi
Menyiapkan bahan meeting dan laporan-laporan yang di Butuhkan Direksi
Memfilter informasi dan dapat menjadi sumber informasi bagi pimpinan

 ",23/09/19
1032,3069236,https://siva.jsstatic.com/id/13637/images/logo/13637_logo_0.jpg,PT. USM CORP INDONESIA,Tangerang (Banten),TECHNICIAN,Pemeliharaan,50,99999," REQUIREMENTS :

University Graduate
Fluent English & Computer Skill
Age 18 – 27 years
Smart and fast Learner
Salary depend on ability

 
TUGAS PEKERJAAN :


Membuat schedule perawatan dan perbaikan, termasuk order yang di terima oleh departemen lain
Melakukan perawatan dan perbaikan equipment pada mesin produksi maupun non produksi
Memastikan perawatan dan perbaikan peralatan berjalan sesuai schedule
Melakukan pemasangan, perbaikan, perawatan intalasi listrik

 ",23/09/19
1033,3069234,https://siva.jsstatic.com/id/15227/images/logo/15227_logo_0_6081652.jpg,PT Trihamas Finance,Jawa Barat - Sukabumi,Credit Officer - Sukabumi,Proses desain dan kontrol,1001,2000," 

KUALIFIKASI

Fresh Graduate dipersilahkan melamar
Usia Maksimal 35 tahun
Pendidikan Minimal D3, dengan IPK 2,75 (skala 4,00)
Bagi lulusan SMA, pengalaman minimal 2 tahun berturut-turut di perusahaan dan bidang yang sama
Ada referensi kerja, alasan resign di perusahaan sebelumnya jelas
Menguasai area dan bahasa daerah setempat
Mempunyai kendaraan roda dua dan SIM C. mempunyai SIM A lebih diutamakan
Komunikatif
Memiliki kemampuan analisa yg baik

 
JOB DESCRIPTION

Field Surveyor
Field Observer
Collecting Data
Field Documentation
Field Credit Analyst


 
 ",23/09/19
1034,3069235,https://siva.jsstatic.com/id/530/images/logo/530_logo_0_618969.png,PT. Bifarma Adiluhung (Kalbe Group),Jakarta Timur (Jakarta Raya) - Pulomas,Medical Science Executive,Dokter/Diagnosa,51,200," Requirement:

Candidate must be a medical doctor
Required language(s): English
Strong on analytical thinking and detail oriented
Have good communication skill and presentation skill
Able to create intertesting presentation slide
Fresh Graduate are welcome to apply

 
Job Description:


Reviewing clinical study reports in collaboration with Clinical Research Department.
Reviewing manuscript draft for publication
Supporting Bussines Development Department by reviewing and discussing new products.
Providing and/or reviewing promomaterial content.
Supporting marketing by presenting clinical data related to products, providing literatures and discussion with doctors and/or patients.
Working closely with Clinical Research Department in setting up clinical study.
Maintaining professional knowledge in scientific principles and concepts.
Supporting Regulatory Department in order to obtain new product or new indication approvals.
Providing (scientific) product knowledge training to sales forces.
Handling and reporting pharmacovigilance activity 


  ",23/09/19
1035,3069231,,PT Bank Pembangunan Daerah Banten TBK,Bandung (Jawa Barat) - Bandung,Frontliners (TELLER / CS),Perbankan/Keuangan,0,0,,01/01/90
1036,3069230,https://siva.jsstatic.com/id/13309/images/logo/13309_logo_0_7578584.jpg,ONNI,Jakarta Barat (Jakarta Raya) - Tanjung Duren,Marketing Communication,Hubungan Masyarakat,50,99999," Job Description :

Creating Marketing plans
Analyze market trends to marketing and business development strategies
Develop and strengthen brand to enchance top of mind awareness
Oversee creation and delivery pf press releases, advertisement and other marketing materials
Managing the marketing budget
Develops marketing strategies and approaches for various product and services, such as special promotion, sponsored events, etc.

 
Job Requirements:

Max. 35 years of age,
Bachelor Degree any major
At least 3-years experience in related field is required for this position 
Be able communicate excellently
Persevere and presistent character 
Responsibility and multitasking 
	 
 ",23/09/19
